dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
01/03/2020 21:05,UCUPQJMM26025154,Stocks,PSWL40,DPPS25,623021.96,USD,1097,10/04/2022,567.64,USD,124.88
01/03/2020 14:03,BWYBFXXW77154381,Stocks,PSWL40,DPPS25,13449.9,USD,17,14/03/2020,761.94,USD,2323.92
01/03/2020 02:06,IGISZGXB34587528,Stocks,PSWL40,DPPS25,111960.88,USD,188,19/07/2020,593.28,USD,154.25
01/03/2020 02:02,CSUCMMMM65181974,Stocks,PSWL40,DPPS25,325194,USD,1976,02/02/2021,164.57,USD,391.68
01/03/2020 18:39,AANVIWAA29280457,Stocks,PSWL40,DPPS25,906673.62,USD,1009,07/10/2022,898.2,USD,4113.76
01/03/2020 12:30,WUHFROIN23074844,Stocks,PSWL40,DPPS25,158901.92,USD,711,06/09/2020,223.23,USD,868.36
01/03/2020 01:20,RUYYXMSH38134518,Stocks,PSWL40,DPPS25,64378,USD,103,07/05/2020,620.92,USD,3104.6
01/03/2020 07:15,TRGAXZJQ21231636,Stocks,PSWL40,DPPS25,211567.04,USD,468,29/11/2020,451.19,USD,1335.52
01/03/2020 05:45,PUAOYUKQ87889095,Stocks,PSWL40,DPPS25,389051.01,USD,421,01/05/2021,923.92,USD,1044.03
01/03/2020 05:38,AHAAUAPM52875193,Stocks,PSWL40,DPPS25,339728.91,USD,379,22/02/2021,894.42,USD,2477.54
01/03/2020 05:17,POLLNXPI62549306,Stocks,PSWL40,DPPS25,606588.34,USD,695,12/05/2022,871.69,USD,3547.78
01/03/2020 07:37,QHODXQLI45884175,Stocks,PSWL40,DPPS25,249664.96,USD,2158,24/11/2020,115.68,USD,330.84
01/03/2020 16:06,EASSOOZM46463809,Stocks,PSWL40,DPPS25,618100.34,USD,729,29/07/2022,847.65,USD,1212.14
01/03/2020 06:45,AMCZVSNV86969483,Stocks,PSWL40,DPPS25,766207.05,USD,791,11/05/2022,968.63,USD,4755.97
01/03/2020 05:53,YCAFSQAZ76351542,Stocks,PSWL40,DPPS25,404309.19,USD,513,19/06/2021,786.92,USD,1565.97
01/03/2020 04:02,LCBUGQCD35080560,Stocks,PSWL40,DPPS25,191670.85,USD,659,06/11/2020,290.55,USD,194.67
01/03/2020 03:07,UZAOQMNU76193645,Stocks,PSWL40,DPPS25,118681.94,USD,188,21/07/2020,630.7,USD,2812.92
01/03/2020 06:08,ULPKAJOB53250934,Stocks,PSWL40,DPPS25,139799,USD,217,27/08/2020,642.37,USD,0
01/03/2020 02:08,WUAERIEZ70358649,Stocks,PSWL40,DPPS25,444995,USD,766,22/05/2021,580.35,USD,290.18
01/03/2020 18:14,SPUEVSAM45685753,Stocks,PSWL40,DPPS25,506526,USD,630,27/07/2021,803.13,USD,522.03
01/03/2020 01:46,HSFNPBPL33207086,Stocks,PSWL40,DPPS25,670854,USD,873,26/02/2022,768.18,USD,960.23
01/03/2020 15:35,DQUWCTOH13985209,Stocks,PSWL40,DPPS25,711871.74,USD,1152,08/10/2022,617.47,USD,1593.07
01/03/2020 10:32,WUKXPMIS37345427,Stocks,PSWL40,DPPS25,193567.17,USD,334,05/11/2020,578.16,USD,2584.38
01/03/2020 01:01,NPNBBABU13621261,Stocks,PSWL40,DPPS25,101795.02,USD,404,25/06/2020,251.37,USD,248.86
01/03/2020 22:02,XZGWLMWQ69943829,Stocks,PSWL40,DPPS25,218838.82,USD,244,05/01/2021,896.37,USD,1676.21
01/03/2020 11:22,PHZDGTVL18682087,Stocks,PSWL40,DPPS25,932322.16,USD,982,06/11/2022,948.53,USD,986.47
01/03/2020 14:50,WNWPCSFV24529335,Stocks,PSWL40,DPPS25,944501.86,USD,3247,15/11/2022,290.84,USD,587.5
01/03/2020 14:56,WZGPETBB10416444,Stocks,PSWL40,DPPS25,449116.37,USD,14600,21/10/2021,30.76,USD,53.21
01/03/2020 02:42,RGXEPIXZ29503802,Stocks,PSWL40,DPPS25,670403.22,USD,1685,03/08/2022,397.68,USD,1459.49
01/03/2020 00:45,MHWIBMBB88102094,Stocks,PSWL40,DPPS25,156073.92,USD,348,22/08/2020,447.49,USD,1181.37
01/03/2020 01:30,KUUKDPTD19558082,Stocks,PSWL40,DPPS25,384356.56,USD,963,12/04/2021,399.02,USD,1500.32
01/03/2020 00:43,JOLJTYKS50488422,Stocks,PSWL40,DPPS25,154855.36,USD,332,13/09/2020,466.22,USD,18.65
01/03/2020 23:33,TKPXNIGU20061105,Stocks,PSWL40,DPPS25,818817.44,USD,2452,06/11/2022,333.82,USD,514.08
01/03/2020 11:37,XWHXVGCM92689423,Stocks,PSWL40,DPPS25,424564.17,USD,618,16/08/2021,686.29,USD,1708.86
01/03/2020 14:14,XQERQXOQ80451449,Stocks,PSWL40,DPPS25,660473.57,USD,1692,06/04/2022,390.17,USD,768.63
01/03/2020 10:12,XZDHENNT48501508,Stocks,PSWL40,DPPS25,833424.12,USD,17755,15/06/2022,46.94,USD,81.21
01/03/2020 13:01,PZVXLSFI31362235,Stocks,PSWL40,DPPS25,202791.79,USD,866,07/10/2020,233.95,USD,451.52
01/03/2020 22:23,VGBBXUZD67169709,Stocks,PSWL40,DPPS25,103264,USD,137,16/06/2020,748.59,USD,1018.08
01/03/2020 21:09,IXAZANHA62537230,Stocks,PSWL40,DPPS25,270256.08,USD,402,11/01/2021,670.76,USD,1683.61
01/03/2020 08:04,RSYHWSAX68510536,Stocks,PSWL40,DPPS25,539383.04,USD,1387,09/01/2022,388.82,USD,1601.94
01/03/2020 03:13,WYNYRMYN68072104,Stocks,PSWL40,DPPS25,17369.04,USD,35,19/03/2020,492.43,USD,1654.56
01/03/2020 13:45,CYNDYLXD11811020,Stocks,PSWL40,DPPS25,374304.2,USD,1368,18/07/2021,273.43,USD,782.01
01/03/2020 16:28,ZYHZSXSM30821503,Stocks,PSWL40,DPPS25,872856.25,USD,1464,08/10/2022,596.1,USD,1639.28
01/03/2020 03:46,POAYFADU34258549,Stocks,PSWL40,DPPS25,729781.69,USD,763,24/09/2022,955.76,USD,1806.39
01/03/2020 17:03,MFAUYHYQ85287924,Stocks,PSWL40,DPPS25,307357.93,USD,789,21/01/2021,389.18,USD,1163.65
01/03/2020 02:38,IPLDRIIV49918697,Stocks,PSWL40,DPPS25,94554.2,USD,14751,18/06/2020,6.41,USD,14.1
01/03/2020 16:41,HDZHZPDO44446417,Stocks,PSWL40,DPPS25,285554.04,USD,29347,25/01/2021,9.73,USD,4.96
01/03/2020 11:47,SFYVAQDH92977737,Stocks,PSWL40,DPPS25,180452,USD,237,14/10/2020,759.95,USD,2538.23
01/03/2020 07:59,EIYYBEOJ19910300,Stocks,PSWL40,DPPS25,443140.84,USD,12292,01/11/2021,36.05,USD,162.95
01/03/2020 00:37,JQCEYDYC10519405,Stocks,PSWL40,DPPS25,112550.16,USD,4012,04/07/2020,28.05,USD,134.08
01/03/2020 00:43,RKERALTR10913965,Stocks,PSWL40,DPPS25,508639.43,USD,900,14/09/2021,564.88,USD,50.84
01/03/2020 03:20,PVJDPRQO13333625,Stocks,PSWL40,DPPS25,606145.58,USD,2625,26/02/2022,230.85,USD,270.09
01/03/2020 11:44,JKUMVYWS97742376,Stocks,PSWL40,DPPS25,391346.64,USD,447,12/07/2021,873.68,USD,3660.72
01/03/2020 11:45,IMKXHSZR94887035,Stocks,PSWL40,DPPS25,45506.6,USD,706,23/04/2020,64.44,USD,270.65
01/03/2020 19:06,MAZWDLYO71592220,Stocks,PSWL40,DPPS25,185030.56,USD,592,29/10/2020,312.41,USD,881
01/03/2020 10:38,BVPBPUTV51755944,Stocks,PSWL40,DPPS25,852673.99,USD,4405,06/08/2022,193.55,USD,555.49
01/03/2020 14:21,SYTAYCST90182139,Stocks,PSWL40,DPPS25,714646.36,USD,1026,04/05/2022,695.94,USD,2073.9
01/03/2020 15:40,XPELAHPQ15572924,Stocks,PSWL40,DPPS25,268799.45,USD,335,10/12/2020,801.89,USD,280.66
01/03/2020 08:22,ACTVRRFZ36670795,Stocks,PSWL40,DPPS25,323867.16,USD,413,03/06/2021,782.7,USD,493.1
01/03/2020 23:30,RHNXLQCM80315695,Stocks,PSWL40,DPPS25,383754.08,USD,893,20/05/2021,429.44,USD,927.59
01/03/2020 05:34,GQMPFSPE46179529,Stocks,PSWL40,DPPS25,587207.15,USD,1043,07/06/2022,562.81,USD,2290.64
01/03/2020 20:05,WEYKCOWC56925000,Stocks,PSWL40,DPPS25,629642.59,USD,680,08/07/2022,924.89,USD,4541.21
01/03/2020 07:57,ZMGJZGFD27195248,Stocks,PSWL40,DPPS25,746200.6,USD,11725,16/11/2022,63.64,USD,165.46
01/03/2020 01:15,LVGUBUQM33536385,Stocks,PSWL40,DPPS25,729766.54,USD,1204,27/09/2022,605.65,USD,2531.62
01/03/2020 08:19,VOLIFMBM14749223,Stocks,PSWL40,DPPS25,203195.23,USD,538,11/12/2020,377.63,USD,456.93
01/03/2020 15:38,WMXBSZFU46715362,Stocks,PSWL40,DPPS25,440731.29,USD,651,16/11/2021,676.31,USD,1467.59
01/03/2020 21:28,AJLWQMUU24085533,Stocks,PSWL40,DPPS25,858340.65,USD,4709,28/08/2022,182.24,USD,100.23
01/03/2020 07:16,LAZTTDML41068477,Stocks,PSWL40,DPPS25,159679.12,USD,351,07/08/2020,454.31,USD,1490.14
01/03/2020 02:12,BLLRNNTV40761535,Stocks,PSWL40,DPPS25,683484.51,USD,1947,26/10/2022,350.93,USD,1645.86
01/03/2020 09:17,AGLXLFKB49442962,Stocks,PSWL40,DPPS25,238319.45,USD,2420,06/12/2020,98.46,USD,14.77
01/03/2020 22:39,RJXJSALV29131455,Stocks,PSWL40,DPPS25,183068.7,USD,421,18/09/2020,434.44,USD,473.54
01/03/2020 18:31,TMLQAOBZ68009555,Stocks,PSWL40,DPPS25,877035,USD,914,15/11/2022,958.8,USD,3595.5
01/03/2020 13:40,DFRRJYZW41978084,Stocks,PSWL40,DPPS25,195993.32,USD,3880,19/11/2020,50.51,USD,140.42
01/03/2020 03:08,RUIBFLQB83137895,Stocks,PSWL40,DPPS25,100868.82,USD,133,13/06/2020,755.88,USD,1867.02
01/03/2020 16:44,NUQBHPNB70858509,Stocks,PSWL40,DPPS25,179799.84,USD,1022,11/09/2020,175.91,USD,464.4
01/03/2020 03:32,JKYPDIQY94818778,Stocks,PSWL40,DPPS25,591748.56,USD,615,31/03/2022,961.34,USD,4508.68
01/03/2020 05:44,MZHHEGVH68355429,Stocks,PSWL40,DPPS25,55897.71,USD,226,04/05/2020,246.37,USD,766.21
01/03/2020 22:04,USLVHIMH73066023,Stocks,PSWL40,DPPS25,299937.36,USD,452,03/02/2021,663.09,USD,2108.63
01/03/2020 07:37,LHVTPAQG58870380,Stocks,PSWL40,DPPS25,878018.52,USD,890,12/09/2022,985.89,USD,2356.28
01/03/2020 13:22,BPIGPQGH44252674,Stocks,PSWL40,DPPS25,963168.48,USD,21571,10/11/2022,44.65,USD,84.39
01/03/2020 13:23,VLHCOVGR45509138,Stocks,PSWL40,DPPS25,539014.2,USD,1802,06/10/2021,299.08,USD,1274.08
01/03/2020 21:56,GKXHMZRQ17617443,Stocks,PSWL40,DPPS25,410521,USD,1190,09/07/2021,344.9,USD,996.76
01/03/2020 21:11,WRMTBMHI83799726,Stocks,PSWL40,DPPS25,633844.8,USD,13497,10/01/2022,46.96,USD,201.93
01/03/2020 04:41,AFETHMIZ13540351,Stocks,PSWL40,DPPS25,64796.05,USD,85,24/05/2020,760.3,USD,418.17
01/03/2020 19:41,UHTYKFFX82912245,Stocks,PSWL40,DPPS25,304409.54,USD,740,10/01/2021,411.27,USD,1805.48
01/03/2020 00:00,IYSGSMAF73859584,Stocks,PSWL40,DPPS25,69030.82,USD,156,11/05/2020,442.06,USD,296.18
01/03/2020 12:23,KPKBMODH16336828,Stocks,PSWL40,DPPS25,244883.16,USD,5393,14/12/2020,45.4,USD,16.34
01/03/2020 06:32,BAKRYAPP46119719,Stocks,PSWL40,DPPS25,412553,USD,1487,30/08/2021,277.29,USD,1117.48
01/03/2020 02:34,HNXIZVCJ43896353,Stocks,PSWL40,DPPS25,818815.55,USD,1231,24/07/2022,664.9,USD,3304.55
01/03/2020 11:02,RTJEELMA72745462,Stocks,PSWL40,DPPS25,345189.52,USD,8232,08/05/2021,41.93,USD,103.15
01/03/2020 01:16,CYRPQBDQ17955994,Stocks,PSWL40,DPPS25,42815.54,USD,48,17/04/2020,890.01,USD,3577.84
01/03/2020 06:06,TTNIYMBH78672350,Stocks,PSWL40,DPPS25,466187.34,USD,1521,24/09/2021,306.45,USD,6.13
01/03/2020 17:04,XVLIHMZC48830130,Stocks,PSWL40,DPPS25,644366.4,USD,1610,29/03/2022,400.22,USD,1472.81
01/03/2020 08:21,HNKSBRDC96789892,Stocks,PSWL40,DPPS25,839353.1,USD,873,09/09/2022,961.23,USD,3133.61
01/03/2020 05:27,PYKAWDLF37922587,Stocks,PSWL40,DPPS25,269078.67,USD,3747,14/12/2020,71.81,USD,19.39
01/03/2020 03:39,OQPPJOMH55923068,Stocks,PSWL40,DPPS25,126240.66,USD,175,01/08/2020,720.12,USD,1425.84
01/03/2020 09:31,NPCWBNQJ34969211,Stocks,PSWL40,DPPS25,51406.82,USD,325,21/04/2020,157.89,USD,333.15
01/03/2020 23:44,ALZUNSTL96161260,Stocks,PSWL40,DPPS25,272644.34,USD,507,16/02/2021,537.53,USD,612.78
01/03/2020 23:59,TUGYIQCI35938862,Stocks,PSWL40,DPPS25,888382.9,USD,1637,02/09/2022,542.36,USD,2088.09
01/03/2020 15:12,MDFXKFSS37711443,Stocks,PSWL40,DPPS25,107420.6,USD,170,22/06/2020,630.77,USD,2825.85
01/03/2020 09:12,SIDBSSSI16403052,Stocks,PSWL40,DPPS25,518680.3,USD,5106,17/12/2021,101.57,USD,502.77
01/03/2020 13:46,CHJTOABQ42583640,Stocks,PSWL40,DPPS25,378742.31,USD,3943,10/05/2021,96.03,USD,271.76
01/03/2020 07:29,FCFZXLBK37374726,Stocks,PSWL40,DPPS25,466790.66,USD,810,04/07/2021,575.8,USD,1531.63
01/03/2020 01:59,ZTADGYNR70195837,Stocks,PSWL40,DPPS25,665076.45,USD,812,27/12/2021,818.79,USD,2333.55
01/03/2020 23:42,GQPHWWMS45268530,Stocks,PSWL40,DPPS25,568727.36,USD,1004,12/02/2022,566.14,USD,2060.75
01/03/2020 04:34,QHMCEDFD44203904,Stocks,PSWL40,DPPS25,814529.94,USD,5419,07/10/2022,150.3,USD,235.97
01/03/2020 05:48,TRXDLCBM98429927,Stocks,PSWL40,DPPS25,475492.78,USD,2407,30/11/2021,197.48,USD,43.45
01/03/2020 08:13,VLBSUQKA15716645,Stocks,PSWL40,DPPS25,362624.72,USD,1183,31/03/2021,306.31,USD,1090.46
01/03/2020 10:52,RUHNFPYV60956618,Stocks,PSWL40,DPPS25,49945.51,USD,368,01/05/2020,135.38,USD,504.97
01/03/2020 17:42,YRQWMQZP88650673,Stocks,PSWL40,DPPS25,465031.62,USD,818,22/09/2021,567.9,USD,2436.29
01/03/2020 06:32,VIWTJPCA61787043,Stocks,PSWL40,DPPS25,705191.96,USD,1712,29/09/2022,411.78,USD,770.03
01/03/2020 17:59,RBPBXMIB73823976,Stocks,PSWL40,DPPS25,674646.4,USD,1198,05/03/2022,562.91,USD,1576.15
01/03/2020 14:54,LENJYSLM57407689,Stocks,PSWL40,DPPS25,37470.28,USD,84,08/04/2020,442.95,USD,668.85
01/03/2020 01:48,CMOSUAIX25896743,Stocks,PSWL40,DPPS25,578525.44,USD,1496,11/11/2021,386.46,USD,556.5
01/03/2020 03:22,QTUJPAKM49340066,Stocks,PSWL40,DPPS25,406288.08,USD,632,30/07/2021,642.09,USD,552.2
01/03/2020 06:17,HEJWHIWU49265920,Stocks,PSWL40,DPPS25,360665.52,USD,1208,06/05/2021,298.42,USD,737.1
01/03/2020 17:19,WDBCHUKW29772599,Stocks,PSWL40,DPPS25,35062.76,USD,49,06/04/2020,711.86,USD,1053.55
01/03/2020 11:15,BHYNAYVK67233878,Stocks,PSWL40,DPPS25,302273.34,USD,431,06/02/2021,700.75,USD,2894.1
01/03/2020 12:26,BFRXKJEC17421229,Stocks,PSWL40,DPPS25,762797.56,USD,1501,20/08/2022,508.06,USD,929.75
01/03/2020 22:23,TVZLRNMA61337164,Stocks,PSWL40,DPPS25,376760,USD,7656,10/07/2021,49.21,USD,172.24
01/03/2020 18:37,DCUAGBUT40710839,Stocks,PSWL40,DPPS25,415283.16,USD,461,31/05/2021,900.16,USD,2538.45
01/03/2020 20:15,EKKMYSTF11678659,Stocks,PSWL40,DPPS25,304094.08,USD,5234,08/01/2021,58.09,USD,233.52
01/03/2020 14:33,HBGPXRYC21599166,Stocks,PSWL40,DPPS25,88694.32,USD,287,29/06/2020,308.3,USD,12.33
01/03/2020 16:43,SPAHZNHA62903656,Stocks,PSWL40,DPPS25,496315.47,USD,623,18/11/2021,796.5,USD,2445.26
01/03/2020 18:53,GAQJPWFD53403720,Stocks,PSWL40,DPPS25,59834.73,USD,292,30/04/2020,204.27,USD,819.12
01/03/2020 14:37,SYGMQDBP76450288,Stocks,PSWL40,DPPS25,87343.96,USD,898,24/06/2020,97.25,USD,344.27
01/03/2020 13:43,HASWRDKV42584305,Stocks,PSWL40,DPPS25,813458.04,USD,2316,13/06/2022,351.21,USD,530.33
01/03/2020 11:43,SREBPTXC46647599,Stocks,PSWL40,DPPS25,161625.58,USD,241,14/08/2020,668.75,USD,2313.88
01/03/2020 03:44,CEPWAKID62979651,Stocks,PSWL40,DPPS25,695244.32,USD,1185,07/07/2022,586.55,USD,656.94
01/03/2020 20:46,CAWSVKME53796068,Stocks,PSWL40,DPPS25,427566.09,USD,573,04/05/2021,745.09,USD,3181.53
01/03/2020 15:24,BGRESDCQ22052905,Stocks,PSWL40,DPPS25,99390.7,USD,170,02/07/2020,582.05,USD,2852.05
01/03/2020 23:25,BYMUAWVY60618020,Stocks,PSWL40,DPPS25,956743.78,USD,2552,03/11/2022,374.88,USD,442.36
01/03/2020 12:37,TMGJWRBK10480255,Stocks,PSWL40,DPPS25,43361.56,USD,46,01/05/2020,940.01,USD,1400.61
01/03/2020 14:28,QUMLXAKA32387504,Stocks,PSWL40,DPPS25,129430.8,USD,890,27/07/2020,145.38,USD,476.85
01/03/2020 13:54,NJIXEQYK37288888,Stocks,PSWL40,DPPS25,198801.2,USD,251,25/09/2020,791.56,USD,2089.72
01/03/2020 19:05,YDKTERHM25025706,Stocks,PSWL40,DPPS25,865401.43,USD,2213,05/10/2022,390.96,USD,770.19
01/03/2020 13:31,AOKYXOCH33740166,Stocks,PSWL40,DPPS25,523392.5,USD,1089,29/11/2021,480.25,USD,360.19
01/03/2020 02:24,BCSABJBC87769763,Stocks,PSWL40,DPPS25,138748.2,USD,218,30/07/2020,636.25,USD,2036
01/03/2020 05:28,RFSVPNCF96443156,Stocks,PSWL40,DPPS25,130150.56,USD,2188,19/08/2020,59.48,USD,3.57
01/03/2020 00:18,SBZNUCOE57387296,Stocks,PSWL40,DPPS25,619806.8,USD,7694,30/06/2022,80.55,USD,216.68
01/03/2020 00:42,JUVVUHRU27610024,Stocks,PSWL40,DPPS25,446910.48,USD,463,16/11/2021,964.14,USD,2468.2
01/03/2020 02:42,XGUBEEOT32919472,Stocks,PSWL40,DPPS25,735772,USD,1428,06/07/2022,515.14,USD,1545.42
01/03/2020 18:14,FEPKVODP31922866,Stocks,PSWL40,DPPS25,553101.52,USD,561,09/09/2021,985.7,USD,1991.11
01/03/2020 16:59,BEZNELMC53601858,Stocks,PSWL40,DPPS25,607368.64,USD,700,17/06/2022,866.92,USD,2635.44
01/03/2020 20:20,RHFLJXOH91821313,Stocks,PSWL40,DPPS25,125114,USD,334,13/08/2020,374.14,USD,508.83
01/03/2020 14:02,VPYMOXGY26850638,Stocks,PSWL40,DPPS25,631998.18,USD,18393,12/03/2022,34.36,USD,96.9
01/03/2020 07:25,FHLKNFIU67948573,Stocks,PSWL40,DPPS25,231374.44,USD,334,13/12/2020,692.44,USD,2395.84
01/03/2020 23:13,RNWWAUZS18334253,Stocks,PSWL40,DPPS25,719891.5,USD,2437,14/07/2022,295.36,USD,277.64
01/03/2020 19:05,CGBBUWFN68473321,Stocks,PSWL40,DPPS25,645544.02,USD,828,19/07/2022,778.87,USD,15.58
01/03/2020 13:53,WCQNGJDQ96405675,Stocks,PSWL40,DPPS25,313532.25,USD,5608,08/01/2021,55.9,USD,136.96
01/03/2020 16:11,IEINNHEM39655042,Stocks,PSWL40,DPPS25,285973.03,USD,526,07/03/2021,542.87,USD,635.16
01/03/2020 07:09,NXNXYMDC99183160,Stocks,PSWL40,DPPS25,610541.3,USD,1879,30/01/2022,324.85,USD,581.48
01/03/2020 20:37,NUPWKSDQ62616651,Stocks,PSWL40,DPPS25,124632.9,USD,680,16/08/2020,183.02,USD,64.06
01/03/2020 19:24,MRIOYZRH73878373,Stocks,PSWL40,DPPS25,280064,USD,4626,20/02/2021,60.54,USD,253.06
01/03/2020 21:04,KPOEZINN25261910,Stocks,PSWL40,DPPS25,290916.81,USD,19844,08/01/2021,14.66,USD,4.54
01/03/2020 10:50,BAHLXLLF95527603,Stocks,PSWL40,DPPS25,363514.98,USD,772,14/03/2021,470.3,USD,1368.57
01/03/2020 06:05,NDVXHIRV18714357,Stocks,PSWL40,DPPS25,347113.7,USD,1108,14/06/2021,313.15,USD,184.76
01/03/2020 16:35,AHSLKJGP20937820,Stocks,PSWL40,DPPS25,366038.13,USD,485,22/04/2021,754.13,USD,1576.13
01/03/2020 10:38,WHEHIYKV39803272,Stocks,PSWL40,DPPS25,191833.35,USD,1002,25/09/2020,191.31,USD,116.7
01/03/2020 22:05,YKVKTJVZ44674356,Stocks,PSWL40,DPPS25,190135.58,USD,395,16/11/2020,480.24,USD,489.84
01/03/2020 14:57,ZSFVEZDP32880902,Stocks,PSWL40,DPPS25,395083.4,USD,874,24/08/2021,451.6,USD,266.44
01/03/2020 02:12,LYBGESZB27457131,Stocks,PSWL40,DPPS25,740961.08,USD,2159,01/04/2022,343.17,USD,398.08
01/03/2020 09:58,BIZNIIPE58680655,Stocks,PSWL40,DPPS25,839096.48,USD,942,28/07/2022,889.97,USD,2972.5
01/03/2020 21:41,JMKBSVXB34969626,Stocks,PSWL40,DPPS25,49939.24,USD,626,22/04/2020,79.65,USD,124.25
01/03/2020 22:24,WIOVNBYU75730784,Stocks,PSWL40,DPPS25,321565.01,USD,513,24/01/2021,626.23,USD,757.74
01/03/2020 00:14,PCASZYKH42298062,Stocks,PSWL40,DPPS25,289037.6,USD,436,25/02/2021,662.11,USD,397.27
01/03/2020 06:49,YNEBLRTW41891732,Stocks,PSWL40,DPPS25,558843.68,USD,1052,02/12/2021,531.13,USD,732.96
01/03/2020 09:17,KMPKCYNB87891924,Stocks,PSWL40,DPPS25,353754.96,USD,379,13/04/2021,933.3,USD,74.66
01/03/2020 03:30,WAGRSFUM63412840,Stocks,PSWL40,DPPS25,45090.86,USD,65,20/04/2020,692.08,USD,699
01/03/2020 07:23,AMDNTFAS71862341,Stocks,PSWL40,DPPS25,471747.92,USD,649,20/10/2021,726.28,USD,1714.02
01/03/2020 04:35,DYRLIQFW15187534,Stocks,PSWL40,DPPS25,317953.16,USD,670,07/05/2021,473.93,USD,563.98
01/03/2020 01:39,XSFHVOTU68809011,Stocks,PSWL40,DPPS25,31275.02,USD,79,08/04/2020,392.52,USD,812.52
01/03/2020 20:11,MNJMWNAL14962829,Stocks,PSWL40,DPPS25,431746.57,USD,4359,23/05/2021,99.04,USD,448.65
01/03/2020 04:29,PKKNOFKI21292864,Stocks,PSWL40,DPPS25,548851.5,USD,573,06/04/2022,957.41,USD,1675.47
01/03/2020 00:15,TQIICVJE22623792,Stocks,PSWL40,DPPS25,448759.2,USD,650,24/06/2021,690.08,USD,828.1
01/03/2020 06:53,BRWHFJXW79060425,Stocks,PSWL40,DPPS25,274818.88,USD,353,06/03/2021,776.56,USD,3090.71
01/03/2020 13:38,VOKWDWOK52476089,Stocks,PSWL40,DPPS25,377502.17,USD,877,27/04/2021,430.32,USD,1071.5
01/03/2020 13:07,DRPJRDCS72592613,Stocks,PSWL40,DPPS25,423104.43,USD,1496,12/09/2021,282.68,USD,1009.17
01/03/2020 04:08,JOZRZCWP65997433,Stocks,PSWL40,DPPS25,651533.08,USD,1972,19/03/2022,330.29,USD,1017.29
01/03/2020 17:35,FPLBKPXX50317966,Stocks,PSWL40,DPPS25,239087.03,USD,262,07/11/2020,909.53,USD,3901.88
01/03/2020 20:54,XGFHDKUO66783653,Stocks,PSWL40,DPPS25,398390.02,USD,3395,03/05/2021,117.34,USD,100.91
01/03/2020 12:49,YPRTJQKD43626483,Stocks,PSWL40,DPPS25,71878.05,USD,132,13/05/2020,543.51,USD,1733.8
01/03/2020 08:37,JSJRENCY90497143,Stocks,PSWL40,DPPS25,545283.2,USD,574,24/03/2022,948.6,USD,2826.83
01/03/2020 17:44,IPBVEVOD55780165,Stocks,PSWL40,DPPS25,210866.48,USD,547,26/09/2020,384.99,USD,1863.35
01/03/2020 14:17,DZOTHFZG65309403,Stocks,PSWL40,DPPS25,382497.2,USD,4276,12/04/2021,89.45,USD,143.12
01/03/2020 13:40,KFFPAAPI91980865,Stocks,PSWL40,DPPS25,70896.5,USD,424,23/05/2020,167.13,USD,584.96
01/03/2020 13:24,MWDGJVLA22547331,Stocks,PSWL40,DPPS25,532596.54,USD,595,07/09/2021,893.76,USD,1447.89
01/03/2020 02:53,DCHDWAKB91672693,Stocks,PSWL40,DPPS25,213250.69,USD,379,23/10/2020,562.16,USD,2198.05
01/03/2020 07:23,NEGGBKNX40592440,Stocks,PSWL40,DPPS25,130986.55,USD,261,13/07/2020,500.55,USD,2177.39
01/03/2020 21:19,CNQIWMPS27978245,Stocks,PSWL40,DPPS25,500341.26,USD,587,27/10/2021,851.65,USD,3968.69
01/03/2020 06:48,EHWHVDHI85287661,Stocks,PSWL40,DPPS25,18691.72,USD,28,20/03/2020,650.59,USD,1847.68
01/03/2020 02:25,KBYZTGCX26755228,Stocks,PSWL40,DPPS25,165886.13,USD,271,30/08/2020,611.6,USD,2134.48
01/03/2020 09:39,TKRYWNKS27577985,Stocks,PSWL40,DPPS25,155220.84,USD,1727,06/09/2020,89.86,USD,420.54
01/03/2020 03:37,PYSJRKHX91778708,Stocks,PSWL40,DPPS25,817476.92,USD,8657,29/10/2022,94.42,USD,6.61
01/03/2020 04:10,WNWVWHMN39405771,Stocks,PSWL40,DPPS25,450466.8,USD,625,05/11/2021,720.42,USD,1325.57
01/03/2020 14:54,OJDOXQYB47076265,Stocks,PSWL40,DPPS25,119825.81,USD,5294,15/07/2020,22.63,USD,0.68
01/03/2020 17:39,DYUEQFDW15211834,Stocks,PSWL40,DPPS25,17521.42,USD,97,20/03/2020,180.13,USD,91.87
01/03/2020 00:25,YYUNXZVH10447578,Stocks,PSWL40,DPPS25,695212.28,USD,921,22/09/2022,754.05,USD,2284.77
01/03/2020 14:03,XLCKVFAW92128637,Stocks,PSWL40,DPPS25,333784.64,USD,345,06/04/2021,966.32,USD,512.15
01/03/2020 10:29,VVQMAZIA48070956,Stocks,PSWL40,DPPS25,431907.43,USD,501,23/05/2021,860.92,USD,3021.83
01/03/2020 10:38,ONPNDZEU43117411,Stocks,PSWL40,DPPS25,730452.5,USD,919,01/03/2022,794.47,USD,3757.84
01/03/2020 15:41,NMZDQKLR52128177,Stocks,PSWL40,DPPS25,464310.7,USD,971,12/09/2021,477.74,USD,2340.93
01/03/2020 05:55,NDECUYWO55078464,Stocks,PSWL40,DPPS25,766622.58,USD,3530,07/08/2022,217.14,USD,757.82
