dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
01/03/2020 14:33,GIKYCTDX30770994,Stocks,DPPS25,PSWL40,46056.22,USD,952,19/09/2021,48.34,USD,240.25
01/03/2020 11:55,JSCUUSQF14679310,Stocks,DPPS25,PSWL40,9337.52,USD,19,19/06/2020,479.83,USD,1017.24
01/03/2020 14:09,XNHBUVNS67043431,Stocks,DPPS25,PSWL40,31624.2,USD,59,25/04/2021,532.82,USD,1470.58
01/03/2020 16:24,KCUNGDQQ49611876,Stocks,DPPS25,PSWL40,44126.08,USD,190,26/07/2021,231.5,USD,453.74
01/03/2020 12:26,DKFJFRSX50635903,Stocks,DPPS25,PSWL40,32120.5,USD,99,27/02/2021,322.68,USD,1139.06
01/03/2020 06:32,TROLVGKW57296697,Stocks,DPPS25,PSWL40,30745.2,USD,107,03/04/2021,285.71,USD,1417.12
01/03/2020 13:30,QYWJABAB38492126,Stocks,DPPS25,PSWL40,63248.2,USD,79,15/03/2022,799.6,USD,159.92
01/03/2020 22:24,ESERDRNS40472271,Stocks,DPPS25,PSWL40,57778.07,USD,110,24/11/2021,521.97,USD,2228.81
01/03/2020 01:33,XSVAHMNQ77978017,Stocks,DPPS25,PSWL40,55077.93,USD,71,14/04/2022,769.44,USD,3531.73
01/03/2020 10:53,IBGAZERR58915204,Stocks,DPPS25,PSWL40,16537.5,USD,67,18/10/2020,244.82,USD,856.87
01/03/2020 06:58,MWFFYAGW60885191,Stocks,DPPS25,PSWL40,48094.9,USD,104,19/12/2021,460.57,USD,1335.65
01/03/2020 03:20,FROQSGIC81070014,Stocks,DPPS25,PSWL40,69331.4,USD,129,29/01/2022,536.6,USD,1749.32
01/03/2020 12:08,LBNXJXAR85795971,Stocks,DPPS25,PSWL40,64703.76,USD,245,14/12/2021,263.61,USD,680.11
01/03/2020 17:02,POSLGXAU44614953,Stocks,DPPS25,PSWL40,64183.3,USD,172,13/04/2022,372.32,USD,301.58
01/03/2020 18:42,DBNJRILQ63769948,Stocks,DPPS25,PSWL40,14637.5,USD,24,20/08/2020,603.79,USD,301.9
01/03/2020 14:20,HVZWYUMT61553738,Stocks,DPPS25,PSWL40,83896.5,USD,161,08/09/2022,518.93,USD,985.97
01/03/2020 16:29,WANSIGNT50212489,Stocks,DPPS25,PSWL40,26387.5,USD,39,13/02/2021,664.85,USD,2825.61
01/03/2020 23:11,ZZPUXUYZ15854744,Stocks,DPPS25,PSWL40,70105.02,USD,100,18/04/2022,695.16,USD,2273.17
01/03/2020 11:24,BZBZWXSI35248512,Stocks,DPPS25,PSWL40,56254.76,USD,64,22/11/2021,873.62,USD,2987.78
01/03/2020 10:10,OCSNSTRL30653368,Stocks,DPPS25,PSWL40,30382.24,USD,980,28/01/2021,30.99,USD,87.7
01/03/2020 07:08,AUNOXCIO25950201,Stocks,DPPS25,PSWL40,63025.8,USD,217,16/12/2021,290.11,USD,1174.95
01/03/2020 02:33,BBXPUEOL57589846,Stocks,DPPS25,PSWL40,76365.1,USD,12121,04/08/2022,6.3,USD,28.04
01/03/2020 20:23,CQIXYZDW16355276,Stocks,DPPS25,PSWL40,32360.08,USD,217,12/05/2021,148.94,USD,71.49
01/03/2020 18:27,RSUPAIMC42974030,Stocks,DPPS25,PSWL40,17076.44,USD,33,08/09/2020,502.59,USD,1216.27
01/03/2020 02:40,QIAZYLXL85362755,Stocks,DPPS25,PSWL40,19498.68,USD,40,06/10/2020,476.69,USD,76.27
01/03/2020 13:26,CPZKFQNV54150209,Stocks,DPPS25,PSWL40,68128.49,USD,109,03/03/2022,620.65,USD,1123.38
01/03/2020 21:44,GFSLVLLG58306110,Stocks,DPPS25,PSWL40,47680,USD,58,11/09/2021,818.94,USD,2702.5
01/03/2020 09:48,HGFENBOQ54679234,Stocks,DPPS25,PSWL40,31114.16,USD,60,08/02/2021,516.69,USD,1942.75
01/03/2020 16:18,QAWDPYED55279046,Stocks,DPPS25,PSWL40,16428.1,USD,18,10/09/2020,892.99,USD,982.29
01/03/2020 07:31,QRAULCTI78761831,Stocks,DPPS25,PSWL40,15964.18,USD,22,02/09/2020,722.87,USD,910.82
01/03/2020 05:52,REBMTCAS88127066,Stocks,DPPS25,PSWL40,72360.54,USD,224,21/08/2022,322.19,USD,924.69
01/03/2020 09:12,YLUAVDEQ43696142,Stocks,DPPS25,PSWL40,4590.28,USD,8,18/04/2020,542.69,USD,2447.53
01/03/2020 05:15,OOPHVHPY88418355,Stocks,DPPS25,PSWL40,26173.75,USD,93,25/01/2021,278.66,USD,1156.44
01/03/2020 03:51,DZZBHVBP24094142,Stocks,DPPS25,PSWL40,33987.75,USD,35,24/04/2021,960.58,USD,1200.73
01/03/2020 12:42,XYVKMDFL10670416,Stocks,DPPS25,PSWL40,59432.04,USD,76,13/01/2022,779.5,USD,374.16
01/03/2020 14:52,XBLQHDSQ13075770,Stocks,DPPS25,PSWL40,1734.64,USD,2,20/03/2020,658.23,USD,1145.32
01/03/2020 16:33,ZIUGDLZH68634247,Stocks,DPPS25,PSWL40,67342.35,USD,79,13/04/2022,851.37,USD,2681.82
01/03/2020 05:39,JOPZKTOZ33716201,Stocks,DPPS25,PSWL40,66747.8,USD,85,20/03/2022,781.34,USD,3391.02
01/03/2020 11:26,WSCWLNCB37525838,Stocks,DPPS25,PSWL40,23401.36,USD,31,18/12/2020,747.42,USD,702.57
01/03/2020 16:41,LJOUCDNV98640878,Stocks,DPPS25,PSWL40,70025.61,USD,76,05/05/2022,910.84,USD,2213.34
01/03/2020 06:59,KXCFQHIX11744989,Stocks,DPPS25,PSWL40,14724.24,USD,20,20/09/2020,704.59,USD,3177.7
01/03/2020 02:57,IOFMJCIA76844509,Stocks,DPPS25,PSWL40,24204.3,USD,37,22/01/2021,637.72,USD,95.66
01/03/2020 17:35,TQMTAKZX85834545,Stocks,DPPS25,PSWL40,39842.4,USD,114,19/04/2021,346.91,USD,853.4
01/03/2020 04:36,XKETZVNX34554419,Stocks,DPPS25,PSWL40,46621.4,USD,128,25/12/2021,362.04,USD,1462.64
01/03/2020 20:53,RGIWCUYJ46208344,Stocks,DPPS25,PSWL40,11371.5,USD,81,14/07/2020,138.69,USD,174.75
01/03/2020 02:43,QYKBRDBT91265275,Stocks,DPPS25,PSWL40,11556.66,USD,19,29/07/2020,591.89,USD,106.54
01/03/2020 06:04,SZJJXPYI82514193,Stocks,DPPS25,PSWL40,30722.52,USD,109,31/01/2021,280.32,USD,1140.9
01/03/2020 07:03,JNMBNAKT42941316,Stocks,DPPS25,PSWL40,61192.2,USD,115,02/01/2022,529.68,USD,709.77
01/03/2020 23:35,KOZKKHHJ20398538,Stocks,DPPS25,PSWL40,51173.84,USD,2970,21/08/2021,17.23,USD,28.95
01/03/2020 09:16,HUWOBHOM71813919,Stocks,DPPS25,PSWL40,5213.34,USD,130,29/04/2020,39.88,USD,38.68
01/03/2020 00:49,EZQKYCLC61902351,Stocks,DPPS25,PSWL40,65339.56,USD,121,20/12/2021,539.96,USD,1209.51
01/03/2020 13:45,PAFTRVQQ16196399,Stocks,DPPS25,PSWL40,39452.32,USD,43,07/09/2021,898,USD,1517.62
01/03/2020 14:04,OJAACQLS65743210,Stocks,DPPS25,PSWL40,4950,USD,5,22/04/2020,920.98,USD,4374.66
01/03/2020 04:21,LWNGIGET44294650,Stocks,DPPS25,PSWL40,58697.18,USD,239,14/10/2021,245.05,USD,840.52
01/03/2020 07:59,SSGLRMHP47326384,Stocks,DPPS25,PSWL40,76378.8,USD,81,17/09/2022,932.77,USD,4617.21
01/03/2020 02:58,XQFNACZA93111322,Stocks,DPPS25,PSWL40,50274.11,USD,125,29/09/2021,400.67,USD,813.36
01/03/2020 14:43,MULUUERN47478159,Stocks,DPPS25,PSWL40,37912.7,USD,451,21/04/2021,83.92,USD,113.29
01/03/2020 06:15,AYUHGAOS67222911,Stocks,DPPS25,PSWL40,81070.91,USD,666,08/08/2022,121.65,USD,317.51
01/03/2020 17:11,GQJWSKHW89607520,Stocks,DPPS25,PSWL40,80960.4,USD,90,19/07/2022,898.23,USD,2263.54
01/03/2020 11:35,VZKMIXWC82453247,Stocks,DPPS25,PSWL40,48891.04,USD,163,10/10/2021,298.4,USD,763.9
01/03/2020 21:49,REUIDWIY87277694,Stocks,DPPS25,PSWL40,1358.2,USD,1,17/03/2020,838.99,USD,1107.47
01/03/2020 04:54,NPFQIGOE66273520,Stocks,DPPS25,PSWL40,3606.69,USD,14,09/04/2020,241.33,USD,707.1
01/03/2020 13:36,ZDSBQZII48006948,Stocks,DPPS25,PSWL40,15719.52,USD,32,13/09/2020,480.35,USD,499.56
01/03/2020 00:08,CNYHBVPN70128135,Stocks,DPPS25,PSWL40,77643.72,USD,115,04/06/2022,670.56,USD,1904.39
01/03/2020 06:28,OCRBQMMV44518429,Stocks,DPPS25,PSWL40,52497.86,USD,91,18/08/2021,575.43,USD,1346.51
01/03/2020 08:17,RHALHYWZ48817302,Stocks,DPPS25,PSWL40,48324.98,USD,138,12/07/2021,348.93,USD,254.72
01/03/2020 21:41,RFESACCG71621738,Stocks,DPPS25,PSWL40,24544.36,USD,33,09/11/2020,729.59,USD,51.07
01/03/2020 15:00,AZOOFGVE68561435,Stocks,DPPS25,PSWL40,17474.2,USD,21,01/11/2020,819.53,USD,2163.56
01/03/2020 13:44,MHQVMLTC95434285,Stocks,DPPS25,PSWL40,19734.55,USD,1281,13/09/2020,15.4,USD,53.13
01/03/2020 09:32,OWLGFLTT98429048,Stocks,DPPS25,PSWL40,56937.9,USD,74,09/11/2021,768.86,USD,1399.33
01/03/2020 15:08,GNFSOACQ61738404,Stocks,DPPS25,PSWL40,83350.24,USD,324,03/10/2022,257,USD,729.88
01/03/2020 04:01,XHPSKMQA99429003,Stocks,DPPS25,PSWL40,33248.11,USD,134,15/04/2021,246.76,USD,254.16
01/03/2020 05:35,HENHIKFZ71920564,Stocks,DPPS25,PSWL40,3541.4,USD,3,11/04/2020,954.46,USD,1794.38
01/03/2020 01:39,RVWNUQLR21749588,Stocks,DPPS25,PSWL40,19453.8,USD,20,07/11/2020,959,USD,3040.03
01/03/2020 13:55,FGNUYBYY18151924,Stocks,DPPS25,PSWL40,67155.94,USD,478,31/12/2021,140.33,USD,475.72
01/03/2020 15:46,GKOORBNX53371043,Stocks,DPPS25,PSWL40,24636.72,USD,49,17/11/2020,500.91,USD,1607.92
01/03/2020 11:40,ULKIVHHM14244867,Stocks,DPPS25,PSWL40,17227.36,USD,35,21/10/2020,478.61,USD,1512.41
01/03/2020 05:17,SFMEJREG72584808,Stocks,DPPS25,PSWL40,73600.96,USD,581,18/11/2022,126.55,USD,508.73
01/03/2020 22:55,CFUULONU44958020,Stocks,DPPS25,PSWL40,13677,USD,15,09/09/2020,890.5,USD,1113.13
01/03/2020 06:35,TMODBFYK42821896,Stocks,DPPS25,PSWL40,17047.44,USD,139,23/10/2020,121.8,USD,160.78
01/03/2020 05:08,XQXZVTPK94422693,Stocks,DPPS25,PSWL40,33040,USD,471,29/03/2021,70.07,USD,56.06
01/03/2020 08:45,MRHVUVQF60624420,Stocks,DPPS25,PSWL40,49153.1,USD,190,21/01/2022,258.69,USD,794.18
01/03/2020 01:08,KQQSMCPO73826524,Stocks,DPPS25,PSWL40,74800.92,USD,102,11/04/2022,727.16,USD,421.75
01/03/2020 21:47,RHOVRBAX96588491,Stocks,DPPS25,PSWL40,44441.34,USD,413,06/10/2021,107.4,USD,131.03
01/03/2020 07:47,YSAJXBFX69515523,Stocks,DPPS25,PSWL40,31405.6,USD,33,04/02/2021,944.53,USD,2965.82
01/03/2020 13:18,LWNDRVHL24663289,Stocks,DPPS25,PSWL40,5562.3,USD,39,27/04/2020,140.44,USD,637.6
01/03/2020 08:02,XMBGYITQ15263628,Stocks,DPPS25,PSWL40,71126.01,USD,72,17/10/2022,983.05,USD,1798.98
01/03/2020 11:06,KLUUMQZC47310267,Stocks,DPPS25,PSWL40,73039.71,USD,89,07/08/2022,816.92,USD,3128.8
01/03/2020 21:49,INWEYLMM66609194,Stocks,DPPS25,PSWL40,59616.47,USD,140,18/06/2022,424.65,USD,428.9
01/03/2020 23:18,VIBKEHMQ92708138,Stocks,DPPS25,PSWL40,57507,USD,61,22/11/2021,933.41,USD,2006.83
01/03/2020 07:45,RQYQIBKT80870850,Stocks,DPPS25,PSWL40,69360,USD,1162,02/04/2022,59.68,USD,26.86
01/03/2020 08:32,XOICUJFH35433354,Stocks,DPPS25,PSWL40,5428.91,USD,5,15/05/2020,989.4,USD,583.75
01/03/2020 16:11,RXIQFQDC23730402,Stocks,DPPS25,PSWL40,18042.88,USD,122,12/10/2020,147.7,USD,197.92
01/03/2020 18:03,MWWNIYDZ53852456,Stocks,DPPS25,PSWL40,48156.63,USD,71,15/07/2021,671.03,USD,946.15
01/03/2020 17:53,NYPYXTCE52108509,Stocks,DPPS25,PSWL40,17839.46,USD,18,10/09/2020,990.44,USD,3179.31
01/03/2020 21:07,QPEEGSVU95831887,Stocks,DPPS25,PSWL40,30630.45,USD,50,22/04/2021,605.1,USD,2547.47
01/03/2020 09:00,JRJBPSOG83459102,Stocks,DPPS25,PSWL40,80838.1,USD,188,04/09/2022,429.58,USD,1245.78
01/03/2020 20:46,MGAFTXKO89302371,Stocks,DPPS25,PSWL40,34053.25,USD,57,11/02/2021,589.6,USD,1031.8
01/03/2020 23:40,THHOTLWS73571520,Stocks,DPPS25,PSWL40,38232.96,USD,115,15/04/2021,332.36,USD,1316.15
01/03/2020 08:28,TROLMFFD15709199,Stocks,DPPS25,PSWL40,42703.48,USD,66,10/05/2021,646.19,USD,1079.14
01/03/2020 06:06,GWBTEDZQ28494660,Stocks,DPPS25,PSWL40,26049.88,USD,159,20/01/2021,163.24,USD,280.77
01/03/2020 01:50,HVDLXBOQ82436383,Stocks,DPPS25,PSWL40,63895.56,USD,114,08/06/2022,559.04,USD,760.29
01/03/2020 20:05,LWVNOXXS81285350,Stocks,DPPS25,PSWL40,89158.2,USD,110,05/10/2022,804.06,USD,1768.93
01/03/2020 05:32,LOGBTYSL44911741,Stocks,DPPS25,PSWL40,49296.75,USD,116,05/09/2021,423.49,USD,1350.93
01/03/2020 17:05,JYJNMZIT10933558,Stocks,DPPS25,PSWL40,39347.76,USD,181,22/08/2021,216.3,USD,4.33
01/03/2020 07:39,PGDGNUHI80281684,Stocks,DPPS25,PSWL40,32028.71,USD,9764,12/05/2021,3.28,USD,12.69
01/03/2020 22:54,OHTYUCUA39029914,Stocks,DPPS25,PSWL40,62651.76,USD,76,01/02/2022,814.93,USD,2950.05
01/03/2020 14:42,TMJNNFZM92288536,Stocks,DPPS25,PSWL40,80307.62,USD,2909,01/10/2022,27.6,USD,44.44
01/03/2020 16:46,HQLWZBCH79516440,Stocks,DPPS25,PSWL40,72825.14,USD,177,14/07/2022,410.99,USD,1475.45
01/03/2020 00:07,WQQIHTRQ91289940,Stocks,DPPS25,PSWL40,12357,USD,20,21/08/2020,607.44,USD,1214.88
01/03/2020 15:02,MWKICKLS28199243,Stocks,DPPS25,PSWL40,65024.31,USD,82,06/01/2022,789.41,USD,2597.16
01/03/2020 19:37,WMLPJCMU14228978,Stocks,DPPS25,PSWL40,2277.4,USD,3,31/03/2020,635.67,USD,2129.49
01/03/2020 13:44,XEJFIRYH81602350,Stocks,DPPS25,PSWL40,13227,USD,16,20/07/2020,818.83,USD,3111.55
01/03/2020 02:08,QJRUJJRZ36795311,Stocks,DPPS25,PSWL40,66782.72,USD,83,05/05/2022,797.43,USD,63.79
01/03/2020 17:09,DFSOSJGS69204730,Stocks,DPPS25,PSWL40,62900.92,USD,64,10/03/2022,980.13,USD,3508.87
01/03/2020 22:38,NDYWCEWY24011784,Stocks,DPPS25,PSWL40,31815.49,USD,37,11/04/2021,859.22,USD,2586.25
01/03/2020 09:44,TIBIEFTP99127944,Stocks,DPPS25,PSWL40,23418.5,USD,82,25/10/2020,283.16,USD,594.64
01/03/2020 22:15,HAEUEQQK66037542,Stocks,DPPS25,PSWL40,51279.38,USD,114,26/07/2021,447.31,USD,1315.09
01/03/2020 21:12,IQHESSUY24929767,Stocks,DPPS25,PSWL40,81259.98,USD,284,29/05/2022,285.24,USD,1343.48
01/03/2020 14:23,AJFGYCPA93097924,Stocks,DPPS25,PSWL40,29035.16,USD,542,14/01/2021,53.57,USD,11.79
01/03/2020 23:31,UZPVVFFW70309498,Stocks,DPPS25,PSWL40,38224.2,USD,48,03/04/2021,794.52,USD,286.03
01/03/2020 05:41,RPKVKIRL27132931,Stocks,DPPS25,PSWL40,20567,USD,39,08/10/2020,520.76,USD,260.38
01/03/2020 11:36,LDDANNXI49243584,Stocks,DPPS25,PSWL40,19606.88,USD,44,05/12/2020,437.56,USD,1085.15
01/03/2020 05:42,KREKJPDY28000327,Stocks,DPPS25,PSWL40,77071.54,USD,146,25/06/2022,526.24,USD,1731.33
01/03/2020 22:59,TJFKDWBB61345543,Stocks,DPPS25,PSWL40,15500.22,USD,26,07/08/2020,587.14,USD,1373.91
01/03/2020 17:01,KEWRFMGB58875973,Stocks,DPPS25,PSWL40,60898.05,USD,158,20/05/2022,385.18,USD,1267.24
01/03/2020 16:45,HDFUEBGC86082114,Stocks,DPPS25,PSWL40,32935.44,USD,40,12/05/2021,816.97,USD,3120.83
01/03/2020 17:46,QFGYGOXT38863180,Stocks,DPPS25,PSWL40,42603.1,USD,48,14/05/2021,879.48,USD,589.25
01/03/2020 23:14,FNRLDJMQ64877899,Stocks,DPPS25,PSWL40,2099,USD,3,22/03/2020,599.13,USD,1485.84
01/03/2020 01:41,KZQFMVYE60754522,Stocks,DPPS25,PSWL40,9684,USD,27,08/07/2020,350.53,USD,157.74
01/03/2020 19:37,VDENZLPT97103675,Stocks,DPPS25,PSWL40,43824.04,USD,830,30/06/2021,52.76,USD,100.77
01/03/2020 05:15,FJKDRCKM18383636,Stocks,DPPS25,PSWL40,44190.79,USD,146,27/07/2021,301.08,USD,755.71
01/03/2020 14:23,RDUXMGUI24468964,Stocks,DPPS25,PSWL40,18749.92,USD,76,22/09/2020,244.56,USD,1105.41
01/03/2020 15:29,ZXKPBWSR51061251,Stocks,DPPS25,PSWL40,44225,USD,76,23/06/2021,579.54,USD,1819.76
01/03/2020 18:04,BNUTWWFF18427297,Stocks,DPPS25,PSWL40,22776.48,USD,43,15/10/2020,528.54,USD,2251.58
01/03/2020 04:06,WMILFLJI92208747,Stocks,DPPS25,PSWL40,18377.92,USD,38,03/10/2020,478.17,USD,306.03
01/03/2020 12:45,FTNLVORR86853042,Stocks,DPPS25,PSWL40,6078.37,USD,21,22/05/2020,282.8,USD,1049.19
01/03/2020 17:23,NNBIDJZH25484257,Stocks,DPPS25,PSWL40,86661.88,USD,97,18/09/2022,892.19,USD,2069.88
01/03/2020 03:49,MKCVJUQR89461514,Stocks,DPPS25,PSWL40,29202.12,USD,33,29/03/2021,880.26,USD,2517.54
01/03/2020 10:34,FQICDSCG74440424,Stocks,DPPS25,PSWL40,43081.88,USD,45,18/09/2021,950.06,USD,1738.61
01/03/2020 07:02,RUFUGAWH26219531,Stocks,DPPS25,PSWL40,9210.94,USD,9,26/06/2020,938.25,USD,2570.81
01/03/2020 06:49,TYDUOHRD21059581,Stocks,DPPS25,PSWL40,63068.58,USD,437,04/03/2022,144.23,USD,200.48
01/03/2020 18:33,SUZBEWKE59331402,Stocks,DPPS25,PSWL40,47016.18,USD,80,24/07/2021,586.42,USD,1342.9
01/03/2020 15:37,SBVYBJZP74381243,Stocks,DPPS25,PSWL40,44277.24,USD,317,27/09/2021,139.31,USD,9.75
01/03/2020 09:33,JVCGVQMT47285789,Stocks,DPPS25,PSWL40,43002.65,USD,132,22/05/2021,323.37,USD,792.26
01/03/2020 20:40,WSFNBDDD32868493,Stocks,DPPS25,PSWL40,48597.84,USD,60,17/08/2021,798.38,USD,63.87
01/03/2020 19:56,WVGZFIXZ28911718,Stocks,DPPS25,PSWL40,46387.94,USD,58,03/08/2021,789.57,USD,2029.19
01/03/2020 00:49,DGCLATXR23153904,Stocks,DPPS25,PSWL40,7426.34,USD,1820,18/05/2020,4.08,USD,1.55
01/03/2020 19:53,UUCAYIAY66417476,Stocks,DPPS25,PSWL40,36288.45,USD,55,07/05/2021,648.42,USD,6.48
01/03/2020 15:11,HDABGZBT83362346,Stocks,DPPS25,PSWL40,35757.42,USD,1363,21/02/2021,26.22,USD,68.43
01/03/2020 16:21,QDJOPNMF38973916,Stocks,DPPS25,PSWL40,58794.32,USD,105,05/12/2021,559.8,USD,2731.82
01/03/2020 20:03,TWSYUWDT51327165,Stocks,DPPS25,PSWL40,31297.92,USD,130,03/02/2021,240.31,USD,550.31
01/03/2020 02:48,OBOVMNGI82554207,Stocks,DPPS25,PSWL40,73871.28,USD,111,24/03/2022,663.22,USD,2228.42
01/03/2020 00:06,TOBNWXNI46697788,Stocks,DPPS25,PSWL40,38424.63,USD,213,01/05/2021,179.96,USD,725.24
01/03/2020 23:03,OZXXHNMR37454865,Stocks,DPPS25,PSWL40,19308.14,USD,21,25/09/2020,913,USD,4135.89
01/03/2020 17:15,MLDWEODI71181064,Stocks,DPPS25,PSWL40,60471.31,USD,264,07/03/2022,228.72,USD,665.58
01/03/2020 12:15,MVIBLGPG42198305,Stocks,DPPS25,PSWL40,75037.69,USD,278,06/10/2022,269.43,USD,460.73
01/03/2020 05:55,PGCIZPGN22965181,Stocks,DPPS25,PSWL40,21147.82,USD,27,28/12/2020,755.54,USD,173.77
01/03/2020 22:21,TXUPBJFI81355104,Stocks,DPPS25,PSWL40,36065.37,USD,1170,23/03/2021,30.82,USD,61.95
01/03/2020 20:17,DYMUDRYS89744221,Stocks,DPPS25,PSWL40,921.42,USD,1,10/03/2020,469.82,USD,239.61
01/03/2020 22:59,BAPAOIDJ55224477,Stocks,DPPS25,PSWL40,35420.14,USD,132,02/06/2021,266.35,USD,977.5
01/03/2020 00:03,GHEIIDMB99693006,Stocks,DPPS25,PSWL40,82563.08,USD,2600,05/10/2022,31.75,USD,98.74
01/03/2020 20:38,NLOZUUWV21274403,Stocks,DPPS25,PSWL40,12059.76,USD,40,12/07/2020,294.25,USD,1100.5
01/03/2020 13:25,YTMVSICY11236056,Stocks,DPPS25,PSWL40,83736.9,USD,1064,12/07/2022,78.64,USD,55.05
01/03/2020 21:42,STIQTUTW40768234,Stocks,DPPS25,PSWL40,41676.25,USD,55,10/07/2021,748.65,USD,187.16
01/03/2020 16:31,PASKORFD70511096,Stocks,DPPS25,PSWL40,66303.8,USD,159,27/01/2022,415.06,USD,1535.72
01/03/2020 12:59,PMKVXSST99092473,Stocks,DPPS25,PSWL40,54450.44,USD,58,19/01/2022,938.71,USD,760.36
01/03/2020 20:12,MVAPOPWQ50046727,Stocks,DPPS25,PSWL40,6654.78,USD,303,07/05/2020,21.96,USD,84.77
01/03/2020 03:12,ZARIPQJY64950849,Stocks,DPPS25,PSWL40,39572.64,USD,51,19/05/2021,761.83,USD,1348.44
01/03/2020 02:50,SWSUABMD63355476,Stocks,DPPS25,PSWL40,15712.29,USD,107,28/08/2020,145.7,USD,362.79
01/03/2020 08:01,SXHLBMIY41802638,Stocks,DPPS25,PSWL40,35917.41,USD,97,27/07/2021,366.64,USD,69.66
01/03/2020 23:31,XRDKLFLU17887598,Stocks,DPPS25,PSWL40,9341.51,USD,54,01/07/2020,171.67,USD,568.23
01/03/2020 03:37,HHVNLDCO44698679,Stocks,DPPS25,PSWL40,41972.1,USD,95,06/07/2021,438.68,USD,1482.74
01/03/2020 20:59,BUQVQOXP83097663,Stocks,DPPS25,PSWL40,54371.89,USD,127,05/03/2022,427.66,USD,885.26
01/03/2020 07:37,TKOAEVRQ17006266,Stocks,DPPS25,PSWL40,38186.05,USD,92,28/05/2021,411.79,USD,1577.16
01/03/2020 02:30,JTDNRQVX91245055,Stocks,DPPS25,PSWL40,22220,USD,24,07/12/2020,921.47,USD,387.02
01/03/2020 20:01,RVUYFRID34414667,Stocks,DPPS25,PSWL40,54134.91,USD,54,11/02/2022,990.21,USD,782.27
01/03/2020 06:00,XVFKMXEG95981204,Stocks,DPPS25,PSWL40,75264.37,USD,321,23/08/2022,234.02,USD,896.3
01/03/2020 10:34,WEYPVZZJ88075773,Stocks,DPPS25,PSWL40,45306.72,USD,323,09/08/2021,139.88,USD,380.47
01/03/2020 12:51,GXCGPMNG17770474,Stocks,DPPS25,PSWL40,39627.28,USD,586,20/07/2021,67.57,USD,244.6
01/03/2020 08:25,YGFBKNGW84759817,Stocks,DPPS25,PSWL40,69367.24,USD,114,26/07/2022,604.48,USD,2121.72
01/03/2020 19:04,ABSNXSPR55748277,Stocks,DPPS25,PSWL40,65627.76,USD,7757,29/08/2022,8.46,USD,12.61
01/03/2020 18:23,DTZEPYHF49494037,Stocks,DPPS25,PSWL40,56271.04,USD,616,23/01/2022,91.31,USD,370.72
01/03/2020 02:42,DBANAPCI42739160,Stocks,DPPS25,PSWL40,45522.4,USD,51,23/07/2021,889.94,USD,4378.5
01/03/2020 13:53,MVYBKCUV35302470,Stocks,DPPS25,PSWL40,56059.96,USD,107,19/11/2021,519.19,USD,2294.82
01/03/2020 18:41,QBNCJUZQ13839174,Stocks,DPPS25,PSWL40,23739.73,USD,101,30/12/2020,234.98,USD,138.64
01/03/2020 04:25,XIRZNDRL15378004,Stocks,DPPS25,PSWL40,34434.66,USD,153,14/03/2021,224.34,USD,174.99
01/03/2020 22:15,FRHJHXPY19211075,Stocks,DPPS25,PSWL40,10910.02,USD,12,27/06/2020,886.81,USD,3245.72
01/03/2020 12:13,SOCXVLAF75293204,Stocks,DPPS25,PSWL40,66847.63,USD,241,04/06/2022,276.75,USD,202.03
01/03/2020 02:45,BHGGFWEW28547463,Stocks,DPPS25,PSWL40,15309.84,USD,40,30/08/2020,379.94,USD,1580.55
01/03/2020 04:45,OTRPUQGQ86694300,Stocks,DPPS25,PSWL40,58437.5,USD,290,16/01/2022,200.82,USD,853.49
01/03/2020 03:14,JKSQWVTS28026152,Stocks,DPPS25,PSWL40,39276.32,USD,95,22/07/2021,413.33,USD,1380.52
01/03/2020 09:16,VJHDIRGZ49323130,Stocks,DPPS25,PSWL40,21591.5,USD,48,16/10/2020,445.05,USD,1166.03
01/03/2020 13:09,CWTFQYUM60513674,Stocks,DPPS25,PSWL40,53177.25,USD,2203,17/12/2021,24.13,USD,30.16
01/03/2020 15:43,KIXLCZMC55174699,Stocks,DPPS25,PSWL40,45441.19,USD,634,19/10/2021,71.63,USD,133.95
01/03/2020 18:47,KHQPJZCO96267018,Stocks,DPPS25,PSWL40,11901.72,USD,21,06/07/2020,554.25,USD,2095.07
01/03/2020 13:15,WFGXLMRG97123456,Stocks,DPPS25,PSWL40,59655.69,USD,66,04/04/2022,892.95,USD,1723.39
01/03/2020 03:43,EVFSZYBA64440258,Stocks,DPPS25,PSWL40,41446.8,USD,426,25/05/2021,97.29,USD,113.83
01/03/2020 12:39,HIBFDSQG34439210,Stocks,DPPS25,PSWL40,36936.9,USD,42,02/08/2021,865.24,USD,2535.15
01/03/2020 19:33,IBCRRWCQ45321944,Stocks,DPPS25,PSWL40,23269.38,USD,25,31/10/2020,920.73,USD,2007.19
01/03/2020 06:12,JRBCPGBQ19264068,Stocks,DPPS25,PSWL40,10276.37,USD,222,13/06/2020,46.11,USD,222.71
01/03/2020 11:13,MBYMQUJL59410720,Stocks,DPPS25,PSWL40,71968.64,USD,21419,21/04/2022,3.36,USD,8.16
01/03/2020 02:40,UJLARCVQ51334620,Stocks,DPPS25,PSWL40,1595.88,USD,26,19/03/2020,60.52,USD,110.75
